sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-20 16:48:55 +0100,2020-09-20 16:29:59 +0100,2020-09-20 16:30:58 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-20 16:48:55 +0100,2020-09-20 16:31:12 +0100,2020-09-20 16:31:54 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-21 13:18:47 +0100,2020-09-21 12:46:21 +0100,2020-09-21 12:46:41 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-21 13:18:47 +0100,2020-09-21 12:47:19 +0100,2020-09-21 12:47:52 +0100,0.09
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-21 18:47:11 +0100,2020-09-21 17:42:17 +0100,2020-09-21 17:44:29 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-21 18:47:11 +0100,2020-09-21 17:50:11 +0100,2020-09-21 17:50:35 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-21 21:13:42 +0100,2020-09-21 19:43:03 +0100,2020-09-21 19:44:20 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-21 21:13:42 +0100,2020-09-21 19:54:15 +0100,2020-09-21 19:59:14 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-21 21:13:42 +0100,2020-09-21 19:59:34 +0100,2020-09-21 20:00:31 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-22 21:38:55 +0100,2020-09-22 21:22:46 +0100,2020-09-22 21:23:14 +0100,0
